Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11057,Waste Management Facility,City of Red Deer,Red Deer, 1709 40th Avenue,T4R3G6,Alberta,52.2232,-113.7823,41.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11057-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111057&GoCTemplateCulture=en-CA
"
11058,Main Campus,The University of Western Ontario,Halifax, 1236 Henry Street,B3H3J5,Nova Scotia,44.6367,-63.5878,27.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G11058-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111058&GoCTemplateCulture=en-CA
"
11059,FORMET INDUSTRIES,Magna Structural Systems Inc.,St Thomas, 1 Cosma Court,N5P4J5,Ontario,42.7812,-81.1539,22.1,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other motor vehicle parts manufacturing,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=336390,https://climate-change.canada.ca/facility-emissions/GHGRP-G11059-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111059&GoCTemplateCulture=en-CA
"
11060,Canadian General-Tower Ltd.,Canadian General-Tower Ltd.,Cambridge, 52 Middleton Street,N1R 5T6,Ontario,43.3457,-80.3178,15.2,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Plastic Film and Sheet Mfg,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=326114,https://climate-change.canada.ca/facility-emissions/GHGRP-G11060-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111060&GoCTemplateCulture=en-CA
"
11061,Rothsay Quebec,"Rothsay, a Division of Darling International Canada Inc.",Sainte-Catherine, 605 1ère Avenue Avenue,J5C 1C5,Quebec,45.406,-73.5871,13.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Rendering and meat processing from carcasses,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311614,https://climate-change.canada.ca/facility-emissions/GHGRP-G11061-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111061&GoCTemplateCulture=en-CA
"
11062,Usine St-Éphrem,René Matériaux Composites Ltée.,St-Éphrem, 55 Route 271 Sud Route South,G0M1R0,Quebec,46.0619,-70.9481,0.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Transportation Equipment Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=336990,https://climate-change.canada.ca/facility-emissions/GHGRP-G11062-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111062&GoCTemplateCulture=en-CA
"
11063,Usine Ste-Clotilde,René Matériaux Composites Ltée.,Ste-Clotilde, 12 Rue du Parc Street North,G0N1C0,Quebec,46.1328,-71.0308,0.29,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Transportation Equipment Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=336990,https://climate-change.canada.ca/facility-emissions/GHGRP-G11063-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111063&GoCTemplateCulture=en-CA
"
11064,CASCADES EMBALLAGE CARTON-CAISSE CABANO,Cascades Canada ULC,Temiscouata-sur-le-Lac, 520  Commerciale  North,G0L1E0,Quebec,47.67,-68.8625,39.31,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paper (except Newsprint) Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322121,https://climate-change.canada.ca/facility-emissions/GHGRP-G11064-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111064&GoCTemplateCulture=en-CA
"
11065,Tom Howe Landfill Site,Haldimand County,Walpole,,N/A,Ontario,42.9871,-80.1272,13.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11065-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111065&GoCTemplateCulture=en-CA
"
11066,Canadian Forces Base Borden,DEPARTMENT OF NATIONAL DEFENCE,Borden,O-102 400  Cambrai Road,L0M1C0,Ontario,44.2973,-79.8969,21.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Defense Services,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=911110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11066-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111066&GoCTemplateCulture=en-CA
"
11067,Montreal Power House,Air Canada,Dorval, 700 Vertu,H4S1Y9,Quebec,45.4719,-73.7329,15.05,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Support Activities for Air Transport,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=488190,https://climate-change.canada.ca/facility-emissions/GHGRP-G11067-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111067&GoCTemplateCulture=en-CA
"
11068,Lethbridge,Richardson Oilseed Ltd.,Lethbridge, 2415 2nd Avenue,T1J3Y4,Alberta,49.7019,-112.8175,33.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,All Other Food Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311990,https://climate-change.canada.ca/facility-emissions/GHGRP-G11068-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111068&GoCTemplateCulture=en-CA
"
11069,Red Deer Regional Hospital Centre,Alberta  Health Services,Red Deer, 3942 50 A Avenue,T4N6R2,Alberta,52.2605,-113.8166,11.26,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,General (except paediatric) hospitals,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=622111,https://climate-change.canada.ca/facility-emissions/GHGRP-G11069-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111069&GoCTemplateCulture=en-CA
"
11070,Saskatoon Plant,"ERCO Worldwide, A division of Superior Plus LP",Saskatoon,  Wanuskewin Road North,S7K3R3,Saskatchewan,52.2033,-106.6216,12.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Alkali & Chlorine Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325181,https://climate-change.canada.ca/facility-emissions/GHGRP-G11070-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111070&GoCTemplateCulture=en-CA
"
11071,14 Wing Greenwood,DEPARTMENT OF NATIONAL DEFENCE,Greenwood,  Ward Road,B0P1N0,Nova Scotia,44.9834,-64.9142,13.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Defense Services,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=911110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11071-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111071&GoCTemplateCulture=en-CA
"
11072,5 Wing Goose Bay,DEPARTMENT OF NATIONAL DEFENCE,Happy Valley-Goose Bay, 271 Loring Drive,A0P1S0,Newfoundland and Labrador,53.3149,-60.4175,21.06,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Defense Services,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=911110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11072-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111072&GoCTemplateCulture=en-CA
"
11073,Panolam Industries Ltd.,Panolam Industries Ltd.,Huntsville, 61 Domtar Road,P1H2J7,Ontario,45.2929,-79.3106,17.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Particle Board & Fibreboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=321216,https://climate-change.canada.ca/facility-emissions/GHGRP-G11073-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111073&GoCTemplateCulture=en-CA
"
11074,Hexion Canada Inc.- Edmonton Facility,Hexion Canada Inc.,Edmonton, 12621 156th Street,T5V1E1,Alberta,53.583,-113.5856,13.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Resin & Synthetic Rubber Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11074-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111074&GoCTemplateCulture=en-CA
"
11075,Olymel St-Esprit,Olymel S.E.C St-Esprit,St-Esprit-de-Montcalm, 25 125 Route,J0K1L0,Quebec,46.3606,-73.3521,10.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Animal (except Poultry) Slaughtering,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311611,https://climate-change.canada.ca/facility-emissions/GHGRP-G11075-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111075&GoCTemplateCulture=en-CA
"
11076,Maple Leaf Foods - Brandon,Maple Leaf Foods Inc.,Brandon, 6355  Richmond Avenue,R7A7M5,Manitoba,49.8314,-99.8845,25.05,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Animal (except Poultry) Slaughtering,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311611,https://climate-change.canada.ca/facility-emissions/GHGRP-G11076-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111076&GoCTemplateCulture=en-CA
"
11077,Valleyfield,National Silicates Partnership,Valleyfield, 132 Fabre,J6S4K9,Quebec,45.2692,-74.1132,22.63,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,All Other Basic Inorganic Chemical Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325189,https://climate-change.canada.ca/facility-emissions/GHGRP-G11077-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111077&GoCTemplateCulture=en-CA
"
11078,Sturgeon Lake South Gas Plant 02-02,Canadian Natural Resources Limited,MD Greenview,,N/A,Alberta,55.0742,-117.2742,23.42,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11078-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111078&GoCTemplateCulture=en-CA
"
11079,Cargill High River Plant,Cargill Foods,High River, 472 2A Highway Highway,T1V1P4,Alberta,50.5837,-113.8711,44.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Animal (except Poultry) Slaughtering,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311611,https://climate-change.canada.ca/facility-emissions/GHGRP-G11079-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111079&GoCTemplateCulture=en-CA
"
11080,Powerhouse,University of Manitoba,Winnipeg, 33 MacLean Crescent,R3T2N2,Manitoba,49.8071,-97.1324,34.41,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G11080-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111080&GoCTemplateCulture=en-CA
"
11081,Ingredion Canada Corporation,Ingredion Canada Corporation,Cardinal, 4040 James Street,K0E1E0,Ontario,44.785,-75.3767,57.55,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Wet Corn Milling,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311221,https://climate-change.canada.ca/facility-emissions/GHGRP-G11081-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111081&GoCTemplateCulture=en-CA
"
11082,G.E. Booth (Lakeview) Wastewater Treatment Facility,Ontario Clean Water Agency,Mississauga, 1300 Lakeshore Road East,L5E1E9,Ontario,43.5784,-79.5476,19.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Sewage Treatment Facilities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221320,https://climate-change.canada.ca/facility-emissions/GHGRP-G11082-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111082&GoCTemplateCulture=en-CA
"
11083,ARCELORMITTAL TUBULAR PRODUCTS INC. - WOODSTOCK,ArcelorMittal Tubular Products Canada Inc. - Woodstock,Woodstock, 193  Givins Street,N4S7Y6,Ontario,43.1326,-80.7724,10.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Pipes & Tubes Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11083-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111083&GoCTemplateCulture=en-CA
"
11084,Hartmann North America,Hartmann Canada Inc.,Brantford, 58 Frank Street,N3T5T6,Ontario,43.1441,-80.2963,15.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other converted paper product Mfg,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322299,https://climate-change.canada.ca/facility-emissions/GHGRP-G11084-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111084&GoCTemplateCulture=en-CA
"
11085,Moose Jaw,PNA Partnership o/a Potters Canada,Moose Jaw, 603 High Street,S6H 4R3,Saskatchewan,50.3915,-105.5518,10.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Glass product Mfg from Purchased glass,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327215,https://climate-change.canada.ca/facility-emissions/GHGRP-G11085-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111085&GoCTemplateCulture=en-CA
"
11086,Usine de coulée continue de Montréal-Est,Nexans Canada Inc.,Montréal-Est, 460 Durocher Avenue,H1B5H6,Quebec,45.6291,-73.5132,16.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,"Copper rolling, drawing, extruding and alloying",http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331420,https://climate-change.canada.ca/facility-emissions/GHGRP-G11086-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111086&GoCTemplateCulture=en-CA
"
11087,Tunney's Pasture Central Heating and Cooling Plant,Public Works and Government Services Canada,Ottawa, 50 Chardon Drive,K1A0M3,Ontario,45.4053,-75.7374,14.1,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Fed. Government Public Administration,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=911910,https://climate-change.canada.ca/facility-emissions/GHGRP-G11087-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111087&GoCTemplateCulture=en-CA
"
11088,Confederation Heights Central Heating and Cooling Plant,Public Works and Government Services Canada,Ottawa, 501 Heron Road,K1A0M3,Ontario,45.3774,-75.6848,6.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Fed. Government Public Administration,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=911910,https://climate-change.canada.ca/facility-emissions/GHGRP-G11088-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111088&GoCTemplateCulture=en-CA
"
11089,Sanimax Lom,Sanimax Lom,Montréal, 9900 6e Street West,H1C1G2,Quebec,45.3904,-73.3305,28.58,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Rendering and meat processing from carcasses,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311614,https://climate-change.canada.ca/facility-emissions/GHGRP-G11089-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111089&GoCTemplateCulture=en-CA
"
11090,Usine Dorval,Bombardier Inc.,Dorval, 500 Cote-Vertu,H4S1Y9,Quebec,45.4744,-73.733,11.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Aerospace Product & Parts Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=336410,https://climate-change.canada.ca/facility-emissions/GHGRP-G11090-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111090&GoCTemplateCulture=en-CA
"
11091,Whitecap Valhalla North 03-27-075-09W6,Whitecap Resources Inc.,Valhalla,,N/A,Alberta,55.5203,-119.3153,12.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11091-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111091&GoCTemplateCulture=en-CA
"
11092,Sonoco Brantford,Sonoco Canada Corporation,Brantford, 33 Park Avenue,N3T5T5,Ontario,43.134,-80.2467,25.18,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paperboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322130,https://climate-change.canada.ca/facility-emissions/GHGRP-G11092-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111092&GoCTemplateCulture=en-CA
"
11093,Halton Waste Management Site,Region Municipality of Halton,Milton, 5400 Regional 25 Road,L9T2X5,Ontario,43.4727,-79.8337,31.03,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11093-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111093&GoCTemplateCulture=en-CA
"
11094,Sonoco - Trent Valley Mill,Sonoco Canada Corporation,Trenton, 5 Bernard Long Road,K8V5P6,Ontario,44.15333,-77.58444,42.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paperboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322130,https://climate-change.canada.ca/facility-emissions/GHGRP-G11094-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111094&GoCTemplateCulture=en-CA
"
11095,INFASCO,Ifastgroupe,Marieville, 700 Ouellette,J3M1P6,Quebec,45.431,-73.1673,17.58,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Cold-rolled steel shape Mfg,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331221,https://climate-change.canada.ca/facility-emissions/GHGRP-G11095-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111095&GoCTemplateCulture=en-CA
"
11096,Kisbey Sour Gas Plant 05-13,Steel Reef Infrastructure Corp.,Kisbey,,S0C 1L0,Saskatchewan,49.6446,-102.7034,11.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11096-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111096&GoCTemplateCulture=en-CA
"
11097,Ruetgers Canada Inc,Ruetgers Canada Inc.,Hamilton, 725  Strathearne Avenue North,L8H5L3,Ontario,43.2603,-79.7914,28.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Basic Organic Chemical Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325190,https://climate-change.canada.ca/facility-emissions/GHGRP-G11097-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111097&GoCTemplateCulture=en-CA
"
11098,ArcelorMittal Coteau Du Lac Inc,ArcelorMittal Coteau Du Lac,Coteau du Lac, 25 de l'acier,J0P1B0,Quebec,45.3333,-74.1667,12.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,All Other Miscellaneous Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=339990,https://climate-change.canada.ca/facility-emissions/GHGRP-G11098-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111098&GoCTemplateCulture=en-CA
"
11099,TRILOGY TWO CREEK 07-04,Paramount Resources Ltd.,N/A,,N/A,Alberta,54.4181,-116.362,19.6,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11099-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111099&GoCTemplateCulture=en-CA
"
11100,Trilogy Presley 03-29 100%,Paramount Resources Ltd.,N/A,,N/A,Alberta,54.1251,-116.8167,39.55,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11100-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111100&GoCTemplateCulture=en-CA
"
11101,Simonette Battery 16-17,Paramount Resources Ltd.,N/A,,N/A,Alberta,54.5418,-117.8841,12.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G11101-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111101&GoCTemplateCulture=en-CA
"
11102,Goodyear Canada Inc.,Goodyear Canada Inc.,Napanee, 388 Goodyear Road,K7R3L2,Ontario,44.287,-76.9482,17.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Tire Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=326210,https://climate-change.canada.ca/facility-emissions/GHGRP-G11102-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111102&GoCTemplateCulture=en-CA
"
11103,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,London, 3021  Gore Road,N5V5A9,Ontario,42.9862,-81.1408,18.04,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,"Alum. Rolling, Drawing, Extruding & Alloying",http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331317,https://climate-change.canada.ca/facility-emissions/GHGRP-G11103-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111103&GoCTemplateCulture=en-CA
"
11104,Victoriaville,Parmalat Canada Inc.,Victoriaville, 75 Pierre-Roux Boulevard East,G6T1S8,Quebec,46.0663,-71.9706,14.51,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,"Butter, cheese, and dry and condensed dairy product manufact",http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311515,https://climate-change.canada.ca/facility-emissions/GHGRP-G11104-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111104&GoCTemplateCulture=en-CA
"
11105,Winchester,Parmalat Canada Inc.,Winchester, 490 Gordon Street,K0C2K0,Ontario,45.0944,-75.3553,22.27,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,"Butter, cheese, and dry and condensed dairy product manufact",http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311515,https://climate-change.canada.ca/facility-emissions/GHGRP-G11105-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111105&GoCTemplateCulture=en-CA
"
11106,Strathcona Paper LP,Strathcona Paper GP Inc.,RR#7 Napanee, 77 County Road 16,K7R3L2,Ontario,44.30556,-76.90028,32.56,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paperboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322130,https://climate-change.canada.ca/facility-emissions/GHGRP-G11106-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0111106&GoCTemplateCulture=en-CA
"
